SurveyName;PlotPK;Catchment;Year;Month;Day;Altitude;Aspect;Slope;Litter%;ExposedSoil%;ExposedRock%;BareGround%;MeanTopHeight;MapSeries;MapSheet;PartialEastings;PartialNorthings;RecordedBy;GeneralRemarks
Banks Peninsula Botanical Survey;95222;KAITORETE, ELLESMERE MARGIN;1987;11;21;3;320;2;;;;99;0.1;NZMS 1;S 94;930;220;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95223;KAITORETE, ELLESMERE MARGIN;1987;11;21;3;;;;;;0;17;NZMS 1;S 94;940;220;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95224;KAITORETE, ELLESMERE;1987;11;21;3;;;;;;96;10;NZMS 1;S 94;950;220;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95225;LITTLE AKALOA, EAST;1987;11;28;320;80;35;40;20;;;100;NZMS 1;S 84;320;370;Hugh D. Wilson;Total rock: 25%
Banks Peninsula Botanical Survey;95226;ABOVE CHORLTON;1987;11;28;336;40;;;;;1;5;NZMS 1;S 84;330;370;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95227;ABOVE CHORLTON;1987;11;28;308;95;30;;;2;;10;NZMS 1;S 84;340;370;Hugh D. Wilson;Total rock: 9%
Banks Peninsula Botanical Survey;95228;CHORLTON - STONY BEACH;1987;11;28;330;50;10;;;;0;2.5;NZMS 1;S 84;350;370;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95229;STONY BEACH;1987;11;28;100;90;20;;;;0;70;NZMS 1;S 85;360;370;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95230;CHORLTON - STONY BEACH;1987;11;28;212;25;10;;;;0;8;NZMS 1;S 85;360;380;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95231;LITTLE AKALOA;1987;11;29;236;270;;;;;2;8;NZMS 1;S 84;330;380;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95232;ABOVE RAUPO BAY;1987;11;29;135;115;;;;;2;4;NZMS 1;S 84;340;390;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95233;LONG LOOKOUT POINT;1987;11;29;95;325;5;;;;0;2;NZMS 1;S 84;350;400;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95234;LITTLE AKALOA;1987;11;29;110;290;;;;1;5;4;NZMS 1;S 84;340;400;Hugh D. Wilson;Total rock: 3%
Banks Peninsula Botanical Survey;95235;CHORLTON;1987;11;30;265;290;8;;;;0;4;NZMS 1;S 84;340;380;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95236;ABOVE RAUPO BAY;1987;11;30;200;70;12;;;;1;2.5;NZMS 1;S 84;350;380;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95237;ABOVE RAUPO BAY;1987;11;30;98;330;35;;;;6;3;NZMS 1;S 84;360;390;Hugh D. Wilson;Total rock: 1%
Banks Peninsula Botanical Survey;95238;RAUPO BAY - CHORLTON;1987;11;30;118;290;15;;;;1;1.5;NZMS 1;S 84;350;390;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95239;LITTLE AKALOA;1987;12;1;220;275;4;;;;0;7;NZMS 1;S 84;310;370;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95240;LITTLE AKALOA;1987;12;1;505;310;4;;;;0;2;NZMS 1;S 84;310;360;Hugh D. Wilson;Total rock: 15
Banks Peninsula Botanical Survey;95241;LITTLE AKALOA;1987;12;1;530;315;25;;;;1;2;NZMS 1;S 84;320;360;Hugh D. Wilson;Lying wood : 3%
Banks Peninsula Botanical Survey;95242;BETWEEN LITTLE AKALOA - STONY BEACH;1987;12;1;545;340;3;;;;0;4;NZMS 1;S 84;330;360;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95243;ABOVE STONY BEACH VALLEY;1987;12;1;472;160;;;;;1;1.5;NZMS 1;S 84;340;360;Hugh D. Wilson;Total rock: <1%
Banks Peninsula Botanical Survey;95244;STONY BEACH VALLEY;1987;12;1;220;55;8;;;;0;13;NZMS 1;S 84;350;360;Hugh D. Wilson;Lying wood total: 1%
Banks Peninsula Botanical Survey;95245;ABOVE LE BONS BAY;1987;12;7;640;125;5;;;;0;4.5;NZMS 1;S 94;330;270;Hugh D. Wilson;Total rock: <1%
Banks Peninsula Botanical Survey;95246;ABOVE ROBINSONS BAY;1987;12;7;345;315;30;;;;0;80;NZMS 1;S 94;320;270;Hugh D. Wilson;Total rock: 5%
Banks Peninsula Botanical Survey;95247;ROBINSONS BAY;1987;12;7;154;120;;;;;1;2;NZMS 1;S 94;310;280;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95248;ABOVE ROBINSONS BAY;1987;12;7;398;290;20;;;;0;8.5;NZMS 1;S 94;310;290;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95249;ABOVE ROBINSONS BAY;1987;12;7;392;280;20;;;;0;2.5;NZMS 1;S 94;320;290;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95250;ABOVE ROBINSONS BAY;1987;12;7;300;340;12;;;;0;2;NZMS 1;S 94;320;280;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95251;ABOVE ROBINSONS BAY;1987;12;7;500;305;8;;;;0;120;NZMS 1;S 94;330;280;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95252;DOUBLE BAY;1987;12;15;252;285;25;;;;1;6;NZMS 1;S 84;210;440;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95253;DOUBLE BAY;1987;12;15;100;265;22;;;;3;8;NZMS 1;S 84;220;440;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95254;DOUBLE BAY;1987;12;15;352;355;5;;;;1;8.5;NZMS 1;S 84;220;430;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95255;ABOVE LITTLE PIGEON BAY;1987;12;15;140;85;10;;;;0;15;NZMS 1;S 84;230;430;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95256;LITTLE PIGEON BAY - DOUBLE BAY;1987;12;15;178;270;10;;;;0;7;NZMS 1;S 84;230;440;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95257;DOUBLE BAY;1987;12;15;95;70;20;;;;0;5.5;NZMS 1;S 84;230;450;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95258;DOUBLE BAY;1987;12;16;80;80;25;;;;1;9.5;NZMS 1; S84;210;450;Hugh D. Wilson;Total rock: <1%
Banks Peninsula Botanical Survey;95259;DOUBLE BAY - PORT LEVY;1987;12;16;185;310;20;;;;3;4.5;NZMS 1;S 84;200;450;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95260;PORT LEVY;1987;12;16;95;285;;;;;10;4.5;NZMS 1;S 84;190;450;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95261;PORT LEVY - PUTIKI;1987;12;16;25;265;;;;;15;4.5;NZMS 1;S 84;190;460;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95262;NEAR BEACON ROCK, PORT LEVY;1987;12;16;18;280;70;;;;60;13;NZMS 1;S 84;200;470;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95263;PORT LEVY - DOUBLE BAY;1987;12;16;38;290;;;;;3;4.5;NZMS 1;S 84;200;460;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95264;PORT LEVY - DOUBLE BAY;1987;12;16;70;330;20;;;;12;5;NZMS 1;S 84;210;460;Hugh D. Wilson;Total rock: 50%
Banks Peninsula Botanical Survey;95265;DOUBLE BAY;1987;12;17;214;75;26;;;;5;;NZMS 1;S 84;210;430;Hugh D. Wilson;Total rock: 55%
Banks Peninsula Botanical Survey;95266;DOUBLE BAY;1987;12;17;295;270;20;;;;0;20;NZMS 1;S 84;210;420;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95267;LITTLE PIGEON BAY;1987;12;17;320;120;15;;;;0;11;NZMS 1;S 84;220;420;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95268;PIGEON BAY;1987;12;17;242;65;;;;;3;2.5;NZMS 1;S 84;230;410;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95269;LITTLE PIGEON BAY;1987;12;17;167;35;5;;;;1;10;NZMS 1;S 84;230;420;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95270;LITTLE PIGEON BAY;1987;12;17;0;260;;;;;70;2;NZMS 1;S 84;240;440;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95271;PUTIKI, ABOVE BLIND BAY;1987;12;18;377;75;10;10;;;8;110;NZMS 1;S 84;200;430;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95272;PUTIKI, PORT LEVY;1987;12;18;300;50;15;;;;1;10;NZMS 1;S 84;200;440;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95273;PUTIKI, PORT LEVY;1987;12;18;220;275;;;;;5;8;NZMS 1;S 84;190;440;Hugh D. Wilson;Total rock: 25%
Banks Peninsula Botanical Survey;95274;PUTIKI, PORT LEVY;1987;12;18;175;170;20;;;;9;27.5;NZMS 1;S 84;190;430;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95275;GOVERNOR'S BAY;1988;1;11;42;110;;80;10;;;65;NZMS 1;S 84;010;440;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95276;GOVERNOR'S BAY - ALLANDALE;1988;1;11;0;;;;;;99;;NZMS 1;S 84;020;430;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95277;MANSONS POINT;1988;1;11;0;;;;;;100;;NZMS 1;S 84;030;440;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95278;GOVERNOR'S BAY;1988;1;11;0;;;;;;100;;NZMS 1;S 84;020;440;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95279;GOVERNORS BAY;1988;1;11;0;;;;;;100;;NZMS 1;S 84;020;450;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95280;LAVERICKS, HEAD OF KNIGHT STREAM;1988;1;17;635;;;;;1;0;6;NZMS 1;S 84;340;300;Hugh D. Wilson;Lying log: 2%
Banks Peninsula Botanical Survey;95281;ABOVE LAVERICKS BAY;1988;1;17;498;15;10;;;;0;11;NZMS 1;S 84;350;300;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95282;ABOVE LAVERICKS BAY;1988;1;17;435;305;;;;;1;4;NZMS 1;S 85;360;300;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95283;ABOVE OKAINS BAY;1988;1;17;316;295;25;;;1;1;9;NZMS 1;S 84;350;310;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95284;ABOVE OKAINS BAY;1988;1;17;400;20;15;;;4;;10;NZMS 1;S 84;340;310;Hugh D. Wilson;Total rock: 10%
Banks Peninsula Botanical Survey;95285;ABOVE OKAINS BAY;1988;1;17;300;345;6;;;;0;10;NZMS 1;S 84;330;310;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95286;LAVERICKS PEAK, OKAINS SIDE;1988;1;17;495;200;20;;;;1;14;NZMS 1;S 84;330;300;Hugh D. Wilson;Total rock: 9%. Wood: 5%
Banks Peninsula Botanical Survey;95287;ABOVE OKAINS BAY;1988;1;20;425;5;;;;;0;3.5;NZMS 1;S 84;320;300;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95288;ABOVE OKAINS BAY;1988;1;20;230;345;10;;;;1;4;NZMS 1;S 84;320;310;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95289;OKAINS PEAK;1988;1;20;470;230;25;;;;0;5.5;NZMS 1;S 84;310;300;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95290;HOLMES BAY;1988;1;25;520;360;15;;;;0;17.5;NZMS 1;S 84;200;340;Hugh D. Wilson;Total rock: 1%
Banks Peninsula Botanical Survey;95291;HOLMES BAY;1988;1;25;380;290;20;;;;15;80;NZMS 1;S 84;210;360;Hugh D. Wilson;Total rock: 6%
Banks Peninsula Botanical Survey;95292;HOLMES BAY;1988;1;25;343;35;10;;;;1;60;NZMS 1;S 84;200;350;Hugh D. Wilson;Lying Log: 3%
Banks Peninsula Botanical Survey;95293;HOLMES BAY;1988;1;26;265;55;12;;;;1;10;NZMS 1;S 84;200;360;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95294;HOLMES BAY;1988;1;26;210;60;10;;;;0;10;NZMS 1;S 84;200;370;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95295;HOLMES BAY;1988;1;26;235;140;25;;2;;;45;NZMS 1;S 84;200;380;Hugh D. Wilson;Total rock: 3%
Banks Peninsula Botanical Survey;95296;HOLMES BAY;1988;1;26;380;75;20;50;;;;65;NZMS 1;S 84;200;390;Hugh D. Wilson;Total rock: 40%
Banks Peninsula Botanical Survey;95297;HOLMES BAY;1988;1;26;500;115;25;15;;;;65;NZMS 1;S 84;200;400;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95298;HOLMES BAY;1988;1;26;383;180;;;1;;;6;NZMS 1;S 84;210;400;Hugh D. Wilson;Total rock: 4%
Banks Peninsula Botanical Survey;95299;HOLMES BAY;1988;1;26;162;90;5;;;;0;70;NZMS 1;S 84;210;390;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95300;HOLMES BAY;1988;1;26;60;50;5;;;;0;4.5;NZMS 1;S 84;210;380;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95301;HOLMES BAY;1988;1;27;40;180;;60;35;;;80;NZMS 1;S 84;220;390;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95302;HOLMES BAY;1988;1;27;22;75;10;;;;2;10;NZMS 1;S 84;230;400;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95303;HOLMES BAY;1988;1;27;364;185;10;;;;1;15;NZMS 1;S 84;220;400;Hugh D. Wilson;Total rock: 15%
Banks Peninsula Botanical Survey;95304;LITTLE PIGEON BAY;1988;1;27;298;50;10;;;;1;2.5;NZMS 1;S 84;220;410;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95305;ABOVE LITTLE PIGEON BAY;1988;1;27;474;50;;;;;0;3.5;NZMS 1;S 84;210;410;Hugh D. Wilson;Lying log: 3%
Banks Peninsula Botanical Survey;95306;MT SINCLAIR;1988;1;28;583;60;28;5;2;;;70;NZMS 1;S 84;190;340;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95307;MT FITZGERALD;1988;1;28;597;120;20;;;;0;20;NZMS 1;S 84;190;350;Hugh D. Wilson;Total rock: 2%. Lying log: 1%
Banks Peninsula Botanical Survey;95308;PIGEON BAY;1988;2;3;120;360;17;;;;4;50;NZMS 1;S 84;240;360;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95309;PIGEON BAY - ANNANDALE;1988;2;3;325;295;28;;3;4;;7.5;NZMS 1;S 84;250;370;Hugh D. Wilson;Total rock: 10%
Banks Peninsula Botanical Survey;95310;PIGEON BAY - ANNANDALE;1988;2;3;140;280;17;;;;2;6;NZMS 1;S 84;240;370;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95311;ANNANDALE, PIGEON BAY;1988;2;4;58;235;10;;;;1;6;NZMS 1;S 84;240;380;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95312;ANNANDALE - PIGEON BAY;1988;2;4;215;250;22;;;;1;3.5;NZMS 1;S 84;250;380;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95313;ANNANDALE - PIGEON BAY;1988;2;4;542;310;7;;;;0;4.5;NZMS 1;S 84;260;380;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95314;ABOVE SCRUBBY BAY, NEAR HAYTOR;1988;2;4;452;345;13;;;;1;8;NZMS 1;S 84;260;390;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95315;ANNADALE - PIGEON BAY;1988;2;4;260;210;30;;;;1;20;NZMS 1;S 84;250;390;Hugh D. Wilson;Total rock: 20%
Banks Peninsula Botanical Survey;95316;ANNANDALE;1988;2;5;372;90;12;;;;1;5;NZMS 1;S 84;260;400;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95317;ANNANDALE;1988;2;5;332;325;13;;;;1;8;NZMS 1;S 84;260;410;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95318;ANNANDALE;1988;2;5;265;295;13;;;;2;10;NZMS 1;S 84;260;420;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95319;ANNANDALE - WHITEHEAD BAY;1988;2;5;144;10;18;;;;1;8;NZMS 1;S 84;270;430;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95320;ANNANDALE - PIGEON BAY;1987;2;5;140;225;30;;;;2;17.5;NZMS 1;S 84;260;430;Hugh D. Wilson;Total rock: 6%
Banks Peninsula Botanical Survey;95321;TEOPOPAKA POINT-ANNANDALE, PIGEON BAY;1988;2;6;17;245;10;;;;1;8;NZMS 1;S 84;240;390;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95322;ANNANDALE;1988;2;6;80;275;17;;;;2;15;NZMS 1;S 84;250;400;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95323;ANNANDALE;1988;2;6;80;190;26;;;;3;20;NZMS 1;S 84;250;410;Hugh D. Wilson;Total rock: 2%
Banks Peninsula Botanical Survey;95324;ABOVE BARRYS BAY;1988;2;12;385;180;5;;;;0;4;NZMS 1;S 84;240;300;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95325;DUVAUCHELLE;1988;2;12;132;80;15;;;;0;10;NZMS 1;S 94;250;290;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95326;OKAINS BAY RD ABOVE ROBINSONS BAY;1988;2;19;390;90;30;;;;1;4;NZMS 1;S 84;300;300;Hugh D. Wilson;Total rock: 4%
Banks Peninsula Botanical Survey;95327;OKAINS BAY;1988;2;25;182;325;25;;4;;;25;NZMS 1;S 85;360;330;Hugh D. Wilson;Total rock: 3%
Banks Peninsula Botanical Survey;95328;OKAINS BAY;1988;2;25;340;330;28;;;;1;10;NZMS 1;S 85;360;320;Hugh D. Wilson;Total rock:  2%
Banks Peninsula Botanical Survey;95329;OKAINS BAY;1988;2;25;140;230;26;;;;1;5;NZMS 1;S 84;350;320;Hugh D. Wilson;Total rock:  1%
Banks Peninsula Botanical Survey;95330;OKAINS BAY;1988;2;25;12;100;30;;;;99;130;NZMS 1;S 84;360;330;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95331;OKAINS BAY;1988;2;25;82;50;4;;1;;1;9;NZMS 1;S 84;350;340;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95332;OKAINS BAY;1988;2;25;88;355;5;;;;0;9;NZMS 1;S 84;340;320;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95333;ABOVE OKAINS BAY;1988;2;26;530;30;;;;;0;5;NZMS 1;S 84;300;310;Hugh D. Wilson;Total rock: 2%
Banks Peninsula Botanical Survey;95335;ABOVE OKAINS BAY;1988;2;26;600;55;;;;;0;30;NZMS 1;S 84;300;330;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95336;ABOVE OKAINS BAY;1988;2;26;350;160;;;;;1;5.5;NZMS 1;S 84;310;330;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95337;ABOVE OKAINS BAY;1988;2;26;290;50;;5;1;;;40;NZMS 1;S 84;320;330;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95338;ABOVE OKAINS BAY;1988;2;26;320;80;12;;;;6;60;NZMS 1;S 84;310;320;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95339;ABOVE OKAINS BAY;1988;2;26;320;330;25;;;;1;9;NZMS 1;S 84;310;310;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95340;OKAINS BAY;1988;3;1;170;140;20;;;;1;5;NZMS 1;S 84;320;320;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95341;OKAINS BAY;1988;3;1;272;95;10;;;;0;7;NZMS 1;S 84;330;330;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95342;OKAINS BAY;1988;3;1;472;95;25;;;;1;25;NZMS 1;S 84;330;340;Hugh D. Wilson;Total rock: 10%. Total log: 5%
Banks Peninsula Botanical Survey;95343;OKAINS BAY;1988;3;1;278;130;25;;;;1;20;NZMS 1;S 84;340;340;Hugh D. Wilson;Total rock: 12%
Banks Peninsula Botanical Survey;95344;OKAINS BAY;1988;3;1;147;45;10;;;;0;8;NZMS 1;S 84;340;330;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95345;OKAINS BAY;1988;3;1;70;260;;;;;5;12;NZMS 1;S 84;330;320;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95346;ABOVE LITTLE AKALOA;1988;3;15;595;330;23;;;;1;15;NZMS 1;S 84;290;330;Hugh D. Wilson;Lying wood: 10%
Banks Peninsula Botanical Survey;95347;NEAR MT PEARCE;1988;3;15;538;205;22;;;;0;4;NZMS 1;S 84;280;330;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95348;DECANTER BAY;1988;3;16;258;305;28;;;;5;6;NZMS 1;S 84;310;390;Hugh D. Wilson;Total rock:  5%
Banks Peninsula Botanical Survey;95349;DECANTER BAY;1988;3;16;70;305;40;;;;20;4;NZMS 1;S 84;320;400;Hugh D. Wilson;Total rock:  10%
Banks Peninsula Botanical Survey;95350;LITTLE AKALOA;1988;3;16;70;110;37;;;;1;20;NZMS 1;S 84;320;390;Hugh D. Wilson;Total rock:  10%
Banks Peninsula Botanical Survey;95351;LITTLE AKALOA;1988;3;16;12;;;;;;1;2;NZMS 1;S 84;310;380;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95352;LITTLE AKALOA;1988;3;17;302;115;24;;;;0;2;NZMS 1;S 84;300;380;Hugh D. Wilson;Lying Wood: 1%
Banks Peninsula Botanical Survey;95353;ABOVE DECANTER BAY;1988;3;17;198;295;22;;;;1;14;NZMS 1;S 84;290;380;Hugh D. Wilson;Total rock: <1%
Banks Peninsula Botanical Survey;95354;ABOVE DECANTER BAY;1988;3;17;380;90;25;;;;1;6;NZMS 1;S 84;280;370;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95355;ABOVE DECANTER BAY;1988;3;17;500;270;25;;;;1;20;NZMS 1;S 84;280;360;Hugh D. Wilson;Total rock: 5%
Banks Peninsula Botanical Survey;95356;LITTLE AKALOA;1988;3;17;400;40;23;;;;1;3;NZMS 1;S 84;290;370;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95357;LITTLE AKALOA;1988;3;17;35;80;;60;35;;;180;NZMS 1;S 84;300;370;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95358;LITTLE AKALOA;1988;3;21;200;360;10;20;;5;;120;NZMS 1;S 84;290;350;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95359;LITTLE AKALOA;1988;3;21;404;275;26;;;1;1;5.5;NZMS 1;S 84;300;350;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95360;LITTLE AKALOA - VIEW HILL;1988;3;21;640;310;17;;;1;0;10;NZMS 1;S 84;310;350;Hugh D. Wilson;Lying wood: 3%
Banks Peninsula Botanical Survey;95361;LITTLE AKALOA;1987;3;21;480;250;30;;;;1;8;NZMS 1;S 84;300;340;Hugh D. Wilson;Total rocks: 7%
Banks Peninsula Botanical Survey;95362;LITTLE AKALOA;1988;3;21;340;345;5;;;;0;5;NZMS 1;S 84;290;340;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95363;LITTLE AKALOA;1988;3;22;234;85;19;;;;0;2;NZMS 1;S 84;290;360;Hugh D. Wilson;Total rocks: <1%
Banks Peninsula Botanical Survey;95364;LITTLE AKALOA;1988;3;22;374;160;27;;;;20;50;NZMS 1;S 84;280;350;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95365;LITTLE AKALOA;1988;3;22;435;280;33;;;;5;60;NZMS 1;S 84;280;340;Hugh D. Wilson;Total rocks: 4%
Banks Peninsula Botanical Survey;95366;LITTLE AKALOA;1988;3;23;230;300;25;;;;20;10;NZMS 1;S 84;300;360;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95367;NEAR HELL'S GATE;1988;3;26;40;115;80;;;;80;;NZMS 1;S 94;130;150;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95368;ROBINSONS BAY;1988;4;12;140;195;26;4;;;1;70;NZMS 1;S 94;300;290;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95369;ROBINSONS BAY;1988;4;12;212;155;16;;;;0;4;NZMS 1;S 94;290;290;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95370;DUVAUCHELLE;1988;4;12;280;270;26;;;;2;8;NZMS 1;S 84;290;300;Hugh D. Wilson;Total rocks: 15%
Banks Peninsula Botanical Survey;95371;DUVAUCHELLE;1988;4;12;102;290;29;;;;1;7;NZMS 1;S 94;280;290;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95372;DAN ROGERS COAST;1988;4;16;40;;;;;;90;;NZMS 1;S 94;290;140;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95373;ROBINSONS BAY;1988;4;18;22;130;10;;;;0;4;NZMS 1;S 94;290;280;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95374;ROBINSONS - DUVAUCHELLE;1988;4;18;105;170;6;;;;0;1.5;NZMS 1;S 94;280;280;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95375;ABOVE HORSESHOE BAY;1988;4;19;440;60;25;95;;;0;35;NZMS 1;S 94;190;170;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95376;ABOVE MATT WHITE BAY;1988;4;19;282;45;28;;;;3;10;NZMS 1;S 94;230;160;Hugh D. Wilson;Total rocks: 8%
Banks Peninsula Botanical Survey;95377;WAINUI;1988;4;21;75;340;24;;;;2;2;NZMS 1;S 94;230;210;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95378;WAINUI;1988;4;21;66;150;10;;;;0;13;NZMS 1;S 94;230;220;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95379;WEST OF DECANTER BAY;1988;5;1;0;;;;;;95;;NZMS 1;S 84;320;420;Hugh D. Wilson;
Banks Peninsula Botanical Survey;95380;ABOVE HOLMES BAY;1988;5;3;620;80;31;;;;1;8;NZMS 1;S 84;190;360;Hugh D. Wilson;Total rocks: 20%. Total lying wood: 4%
Banks Peninsula Botanical Survey;95381;ABOVE HOLMES BAY;1988;5;3;542;55;33;;;;1;1.5;NZMS 1;S 84;190;370;Hugh D. Wilson;Total rocks: 1%
Banks Peninsula Botanical Survey;95383;CHARTERIS BAY;1984;2;2;0;;;;;;100;;NZMS 1;S 84;050;420;Hugh D. Wilson;
