NONAME,PLOTID,POINTX,POINTY,PANN0080,PSUM0080,PWIN0080,AVTEMP0080,MINTEM0080,MAXTEM0080,GDD,SOLRADR,MOISTR,UR1991_DNS,BLDG_DIST,DIST_HWSLD,DIST_METAL,DIST_PRIV,DIST_SRIV,DEM_10,ASPECT,SLOPE,PH_MID
1085,1112,2500931,5708203,1219.08997,264.26999,550.27002,11.0352,2.7441,21.5628,2101,0.8879,6873.96977,0,1535.88,758.51,1089.67,2302.78,3.97,242,120,28,6.1
1086,1113,2501845,5708219,1227.67004,264.45001,557.77002,11.853,3.26,22.5574,2344,0.6382,9088.10504,0,789.24,317.99,445.04,2032.18,331.15,185,100,20,6.1
1087,1114,2506416,5708302,1361.68994,273.01999,615.84998,12.3618,3.6001,23.2093,2485,0.7216,8551.43663,0,716.53,653.22,645.41,3124.66,26.41,145,215,28,5.3
1088,1115,2507330,5708318,1405.94995,275.47,628.34998,11.2084,2.8995,21.8079,2134,0.8479,8017.53042,0,1572.18,178.57,267.35,2491.38,103.27,386,230,29,6.1
1089,1116,2508244,5708335,1438.29004,276.25,632.84998,9.9461,2.1522,20.2543,1751,0.8257,8999.90328,0,2175.86,709.11,608.16,2077.92,284.55,558,345,28,6.1
1090,1117,2509158,5708351,1483.43005,278.79001,638.35999,9.6407,2.0352,19.8302,1655,0.7834,9687.53943,0,2690.12,340.82,914.9,2025.81,247.23,755,245,78,6.1
1091,1118,2510072,5708368,1535.33997,281.45999,644.5,10.1432,2.4482,20.3614,1803,0.9341,7804.39746,0,2753.05,64.62,1245.68,2357.42,117.35,595,65,18,5.6
1092,1119,2510986,5708384,1561.48999,282.66,647.38,10.3577,2.6353,20.5791,1866,0.7891,9092.88886,0,2921.74,723.81,1568.94,2012.17,36.87,485,265,24,6.1
1093,1120,2511901,5708401,1607.84998,284.19,651.28998,10.4687,2.8111,20.6286,1895,0.8524,8347.62232,0,2679.53,1479.75,1728.4,1280.86,223.34,557,10,13,6.1
1094,1121,2512815,5708417,1639.64001,284.10001,651.15002,11.089,3.3147,21.2862,2079,0.419,16140.83249,0,2469.71,2266.64,860.54,814.66,77.65,320,105,10,5.6
1095,1122,2513729,5708434,1653.91003,282.69,646.35999,12.1121,4.0757,22.4264,2383,0.9141,6817.65291,0,2579.49,2350.32,170.38,227.03,283.01,86,355,20,5.6
1096,1123,2514643,5708450,1650.73999,280.29001,637.14001,12.376,4.35,22.6574,2460,0.5015,12035.80986,0,2960.99,2753.94,456.01,377.79,203.57,158,220,22,5.6
1097,1124,2515557,5708467,1631.27002,276.75,623.94,12.2201,4.3526,22.3875,2409,0.9004,6644.70044,0,2886.48,3363.22,346.14,1125.51,357.53,262,345,16,5.2
1098,1125,2516472,5708483,1614.59998,274.09,615.65997,12.4071,4.5214,22.5714,2464,0.9115,6397.72479,0,2469.58,4089.13,724.38,1921.68,174.08,120,5,22,5.6
1099,1126,2517386,5708500,1582.31995,270.23999,599.87,13.0031,4.9969,23.2086,2641,0.8921,6148.22573,0,2341.94,4877.76,841.2,2623.42,61.9,74,310,3,5.2
1100,1127,2489977,5707091,863.5,229.63,351.44,12.2834,3.528,23.0709,2494,0.8129,5208.26152,0,2705.55,3975.96,290.72,2687.67,391.24,154,295,19,5.6
1101,1128,2490891,5707107,927.06,236.73,382.04999,12.0538,3.3889,22.7853,2424,0.6625,6869.6408,0,2412,3881.27,574.56,1833.11,100.24,136,250,19,5.6
1102,1129,2491805,5707124,984.22998,242.89,410.19,11.9031,3.2988,22.5962,2377,0.7272,6635.7883,0,1544.84,3430.22,269.95,1035.71,204.42,156,80,24,5.6
1103,1130,2492719,5707140,1027.25,246.3,433.57999,11.9957,3.3625,22.7008,2404,0.5062,9792.09963,0,792.4,3105.53,372.88,322.58,337.95,162,130,26,5.6
1104,1131,2493634,5707157,1061.92004,248.60001,453.70999,11.4827,3.038,22.0815,2248,0.7903,6666.12952,0,715.17,2940.49,486.42,549.2,155.12,293,265,18,5.6
1105,1132,2494548,5707173,1092,250.86,471.56,11.1334,2.8166,21.6605,2141,0.6737,8193.73245,0,1369.22,3054.13,99.83,1317.92,231.92,378,90,26,5.6
1106,1133,2495462,5707190,1106.03003,252.14999,479.84,11.1495,2.8273,21.6794,2145,0.8287,6721.88226,0,1289.29,3416.78,183.32,873.99,279.09,420,280,12,5.2
1107,1134,2496376,5707206,1131.19995,254.78,494.87,11.7168,3.1895,22.3607,2314,0.6219,8762.09141,0,1218.62,3962.11,111.67,1.23,119.48,54,90,16,5.6
1108,1135,2497290,5707223,1152.63,257.32999,508.03,10.9571,2.703,21.4528,2083,0.8074,7239.63956,0,1697.26,4091.25,683.89,766.83,93.19,379,275,32,5.6
1109,1136,2498204,5707239,1169.48999,259.31,519.23999,10.1436,2.1813,20.4823,1836,0.7237,8697.91297,0,2436.19,3179.99,875.09,1456.34,295.26,614,85,22,5.6
1110,1137,2499119,5707256,1182.87,260.70001,528.97998,9.9184,2.0347,20.2189,1766,0.6721,9628.09727,0,3266.23,2269.91,13.65,2156.11,90.83,669,230,20,5.6
1111,1138,2500033,5707272,1194.93005,261.73999,538.01001,10.0691,2.128,20.4081,1809,0.6525,9889.18362,0,2805.45,1367.84,157.41,2959.32,174.13,710,235,8,5.6
1112,1139,2500947,5707289,1200.51001,262.03,542.31,10.3963,2.3354,20.8051,1906,0.9172,6887.04697,0,2082.03,491.71,607.73,3136.64,1.2,315,90,38,6.1
1113,1140,2501861,5707305,1211.03003,262.03,550.60999,11.4004,2.9743,22.0192,2206,0.9535,6198.98259,0,1512.37,228.42,485.5,2943.71,24.24,150,270,34,6.1
1114,1141,2502775,5707322,1227.68005,262.72,560.45001,12.4413,3.6387,23.2769,2517,0.7924,7033.61262,0,1373.03,840.76,708.02,3026.19,328.93,94,40,54,6.1
1115,1142,2505518,5707371,1344.31995,272.47,606.89001,12.2171,3.5263,23.0153,2441,0.6287,9818.70874,0,556.13,628.3,339.44,4393.67,187.96,91,215,11,5.3
1116,1143,2506432,5707388,1375.56006,275.10001,617.40997,11.6641,3.1869,22.346,2273,0.8756,7484.33615,0,820.97,164.67,410.52,3775.2,304.41,221,10,29,5.3
1117,1144,2507346,5707404,1428.56995,278.85999,633.20001,10.5113,2.49,20.9408,1923,0.4597,15940.35574,0,1622.44,281.9,297.99,3270.42,252.07,397,205,15,6.1
1118,1145,2508260,5707421,1438.19995,277.79001,630.15002,9.8482,2.1221,20.1078,1720,0.4245,17691.31547,0,2502.19,1030.74,497.02,2967.25,24.21,580,75,26,5.6
1119,1146,2509175,5707437,1465.77002,278.66,631.07001,10.3007,2.481,20.5991,1853,0.532,13418.28538,0,3401.27,1070.63,998.82,2931.13,141.17,634,206,25,5.6
1120,1147,2510089,5707454,1501.01001,279.72,633.35999,10.8499,2.9146,21.1942,2015,0.5077,13369.40283,0,3267.81,452.98,1734.84,3169.39,61.67,400,220,22,5.6
1121,1148,2511003,5707470,1534.78003,279.88,634.78998,11.453,3.3918,21.8451,2193,0.944,6831.50646,0,2501.1,274.69,2390.6,2574.28,144.23,289,360,34,6.1
1122,1149,2511917,5707487,1550.75,279.92999,635.16998,11.699,3.5971,22.1017,2266,0.5798,10900.56882,0,1872.66,997.06,2120.4,2025.3,46,242,120,35,6.1
1123,1150,2512831,5707503,1606.22998,281.45001,642.29999,11.1465,3.3466,21.3583,2096,0.8837,7501.77575,0,1557.71,1640.3,1445.17,1502.33,346.81,417,30,27,5.2
1124,1151,2513746,5707520,1619.84998,280.03,637.70001,11.9889,3.9882,22.2849,2346,0.8186,7556.88105,0,1721.54,1808.19,767.05,864.62,43.2,128,200,39,5.6
1125,1152,2515574,5707553,1601.55005,274.06,617.06,12.3297,4.4076,22.53,2443,0.6509,8988.43077,0,2966.04,3072.27,196.86,891.17,355.12,182,195,15,5.2
1126,1153,2516488,5707569,1586.77002,271.44,609.40002,12.4741,4.548,22.6638,2485,0.887,6450.48438,0,3348.44,3876.7,481.12,1794.03,314.91,129,25,23,5.2
1127,1154,2489993,5706176,872.63,232.99001,353.95001,12.595,3.7152,23.4586,2586,0.6123,6857.02023,0,3588.36,4502.69,1057.25,2573.39,517.45,79,135,18,5.6
1128,1155,2490907,5706193,919.20001,238.19,376.97,12.5402,3.688,23.3827,2569,0.6342,6925.52642,0,2787.81,4662.17,152.65,1660.94,134.25,121,185,16,5.6
1129,1156,2491822,5706209,960.77002,241.41,399.72,12.3467,3.5709,23.1424,2509,0.8219,5596.65904,0,2083.06,4275.39,96.8,751.84,131.81,70,290,33,5.2
1130,1157,2492736,5706226,991.81,242.38,419.23999,12.4391,3.6351,23.2467,2535,0.8223,5683.37079,0,1599.89,3981.67,257.93,153.54,381.46,21,270,33,5.6
1131,1158,2493650,5706242,1021.26001,243.69,437.64999,11.7986,3.2298,22.4743,2341,0.5125,9725.59072,0,1562.86,3855.34,82.12,876.5,36.34,272,265,18,5.2
1132,1159,2494564,5706259,1048.5,245.3,454.64999,11.9904,3.355,22.7016,2397,0.8908,5629.75456,0,1477.64,3941.72,508.2,1361.31,4.06,75,215,40,5.6
1133,1160,2495478,5706275,1061.87,246.38,462.76999,11.7411,3.1968,22.4021,2321,0.6326,8144.2701,0,599.23,4229.62,314.46,573.19,314.21,255,60,25,5.6
1134,1161,2496393,5706292,1088.03003,249,478.23999,11.5923,3.1029,22.2237,2274,0.8403,6316.77943,0,404.86,4680.96,207.02,248.29,201.71,98,265,20,6.1
1135,1162,2497307,5706308,1112.97998,252.03,492.64001,10.6894,2.5266,21.1429,2001,0.7333,7876.08698,0,1242.94,4037.23,1025.18,1087,78.68,500,280,21,5.6
1136,1163,2498221,5706325,1133.92004,254.55,505.29001,10.6188,2.4815,21.0616,1977,0.5728,10296.14039,0,2143.64,3142.35,560.85,1969.51,3.9,416,60,25,5.6
1137,1164,2499135,5706341,1150.82996,256.31,516.28998,10.7068,2.5374,21.1717,2002,0.5107,11613.1254,0,3052.24,2262.63,204.6,2746.56,33.02,465,150,25,6.1
1138,1165,2500049,5706358,1164.12,257.17001,525.88,10.2956,2.275,20.6841,1876,0.4921,12551.1167,0,3375.53,1427.35,530.95,3426.24,163.76,486,110,23,6.1
1139,1166,2500964,5706374,1170.57996,257.47,530.48999,10.1137,2.1593,20.4688,1820,0.7377,8530.38843,0,2769.29,605.78,285.79,4006.39,245.29,659,140,8,5.6
1140,1167,2501878,5706391,1183.38,257.70999,539.45001,10.6887,2.5283,21.1641,1990,0.9092,6680.41667,0,2365.49,137.08,799.63,3856.45,193.29,480,350,4,6.1
1141,1168,2502792,5706407,1201.31006,258.57999,549.53003,12.1122,3.4418,22.8758,2417,0.9616,5779.418,0,2279.92,717.5,1507.34,3920.75,184.08,203,350,30,6.1
1142,1169,2505534,5706457,1312.98999,269.01001,592.89001,11.9859,3.4079,22.714,2370,0.7242,8379.33323,0,1448.74,1341.47,857.19,5064.35,490.73,176,245,29,5.3
1143,1170,2506449,5706473,1337.88,271.32999,600.94,11.1732,2.9047,21.7309,2124,0.7772,8396.69021,0,1584.31,856.62,521,4518.31,132.9,412,265,29,6.1
1144,1171,2507363,5706490,1377.43005,274.39001,611.85999,9.9624,2.1723,20.2535,1757,0.9314,7797.073,0,2113.6,762.3,241.83,4105.21,100.7,508,340,22,6.1
1145,1172,2508277,5706506,1423.67004,277.04001,623.81,10.0459,2.2635,20.3311,1779,0.8456,8632.15588,0,2845.83,1390.49,293.79,3869.03,7.41,444,35,32,5.6
1146,1173,2509191,5706523,1446.79004,277.26999,624,10.6732,2.7313,21.0341,1965,0.439,15584.10729,0,3660.43,1707.2,548.05,3840.53,325.93,504,166,16,5.6
1147,1174,2510105,5706539,1476.08997,277.54999,625.14001,11.1955,3.1439,21.5999,2119,0.7422,8770.80454,0,2938.83,987.36,1104.05,3867.76,198.81,300,150,26,5.6
1148,1175,2511020,5706556,1504.81995,277.14001,625.67999,11.4533,3.3963,21.8402,2193,0.5668,11172.07968,0,2057.93,186.01,1794.6,3280.57,174.8,421,245,19,5.6
1149,1176,2511934,5706572,1518.84998,277,625.76001,11.7786,3.6501,22.1939,2289,0.9311,6625.01874,0,1225.46,688.84,2535.3,2786.14,178.06,144,5,32,6.1
1150,1177,2512848,5706589,1541.08997,276.14001,624.27002,11.8299,3.7776,22.1796,2302,0.7537,8094.81659,0,651.48,733.77,2038.78,2148.01,121.44,204,210,20,6.1
1151,1178,2513762,5706606,1557.20996,275.51999,621.15002,12.2258,4.1267,22.5769,2418,0.5927,9953.76157,0,953.07,1056.35,1441.38,1469.21,173.85,218,160,19,5.2
1152,1179,2514676,5706622,1568.29004,275.73999,616.87,12.8283,4.6071,23.2218,2596,0.6549,8620.75457,0,1728.23,1833.91,1293.24,1113.7,315.43,92,155,27,5.2
1153,1180,2516505,5706655,1541.46997,269.57999,595.84998,12.9809,4.8885,23.2544,2637,0.5788,9351.62538,0,3487.28,3459.51,1252.98,2102.18,400.13,119,145,14,5.2
1154,1181,2492752,5705312,963.56,238.83,408.5,12.5436,3.694,23.3831,2565,0.8133,5564.52764,0,2482.1,4871.99,859.78,1055.52,190.85,103,305,9,5.2
1155,1182,2493667,5705328,990.14001,239.98,425.45999,12.2531,3.5132,23.0298,2476,0.5167,9100.38936,0,2413.77,4769.3,926.35,1385.65,46.3,179,160,17,5.6
1156,1183,2494581,5705345,1009.56,239.89,439.92999,11.9885,3.3481,22.7092,2395,0.8242,5879.03165,0,1529.15,4839.4,912.77,1080.26,112.99,80,275,22,5.6
1157,1184,2495495,5705361,1025.68994,241.73,448.70001,11.8825,3.282,22.581,2362,0.7274,6796.23346,0,720.7,5076.82,634.01,233.39,501.22,116,70,29,6.1
1158,1185,2496409,5705378,1046.27002,242.89,462.53,12.1581,3.4608,22.9105,2443,0.8567,5742.94074,0,587.87,4889.83,731.79,577.6,281.75,258,270,32,6.1
1159,1186,2497323,5705394,1073.19995,246.24001,477.48001,11.1652,2.8288,21.7202,2142,0.4778,11270.85248,0,1343.63,3976.55,1215.97,1395.82,16.64,427,95,10,5.6
1160,1187,2498237,5705411,1097.56006,249.37,491.14001,11.567,3.0876,22.2034,2261,0.6392,8339.3566,0,2214.48,3063.7,340.52,2253.56,2.32,219,100,29,5.6
1161,1188,2499152,5705427,1116.27002,251.31,502.70999,11.4643,3.0244,22.0824,2228,0.69,7886.0435,0,3104.6,2151.07,555.9,3116.73,124.39,264,75,27,6.1
1162,1189,2500066,5705444,1129.93005,252.03,512.40997,10.9154,2.6771,21.4269,2061,0.8047,7096.65858,0,4004.61,1242.97,251.2,3976.58,180.22,356,260,20,6.1
1163,1190,2500980,5705460,1136.43005,252.27,517.01001,10.7338,2.5633,21.2103,2005,0.5895,9858.10505,0,3556.92,366.87,210.28,4709.51,37.15,456,245,18,5.6
1164,1191,2501894,5705477,1149.01001,252.42999,525.77002,10.8954,2.6723,21.4059,2051,0.8553,6762.35409,0,3252.14,605.76,543.51,4769.75,152.89,273,45,28,6.1
1165,1192,2502808,5705493,1166.93005,253.52,535.54999,12.1392,3.4754,22.8976,2423,0.7863,6812.96866,0,3190.44,1153.94,1254.32,4821.89,92.19,0,5,58,6.1
1166,1193,2505551,5705543,1284.67004,265.34,581.78998,12.3584,3.6602,23.1485,2482,0.7569,7594.64451,0,2357.84,2145.36,1566.02,5785.7,141.51,115,250,0,6.1
1167,1194,2506465,5705559,1305.47998,267.31,588.40002,11.4184,3.0762,22.0121,2197,0.783,7923.41337,0,2452.57,1675.1,1300.25,5314.91,224.59,473,275,29,6.1
1168,1195,2507379,5705576,1339.72998,269.92001,597.60999,10.2502,2.3712,20.5851,1843,0.7369,9282.99479,0,2823.21,1626.89,402.31,4968.31,63.04,524,70,18,6.1
1169,1196,2508294,5705592,1363.87,270.88,601.21997,10.51,2.5889,20.8608,1918,0.7788,8556.31866,0,3406.9,2034.28,510.61,4774.91,94.04,540,165,10,5.6
1170,1197,2509208,5705609,1388.32996,271.42001,603.15002,11.3704,3.2011,21.8465,2174,0.6843,9048.53229,0,3784.64,2194.07,107.3,4751.84,205.17,344,210,22,5.6
1171,1198,2510122,5705625,1417.17004,272.09,605.34998,11.7806,3.5357,22.2831,2294,0.7531,7935.86276,0,2873.16,1351.52,536.97,4556.99,131.22,135,240,33,5.6
1172,1199,2511036,5705642,1442.12,271.35999,605.94,11.5177,3.4482,21.9051,2212,0.8437,7160.45144,0,1964.02,440.33,1306.56,4069.68,62.26,208,280,27,5.6
1173,1200,2511950,5705658,1454.45996,271.07001,606.07001,11.4978,3.4777,21.8478,2205,0.8356,7219.71546,0,1063.75,227.98,1827.69,3425.68,304.56,343,0,8,5.2
1174,1201,2512864,5705675,1477.81006,270.85001,605.83002,12.153,3.9832,22.5641,2399,0.8672,6623.23601,0,250.91,156.82,2578.31,2759.81,272.22,68,360,34,6.1
1175,1202,2492769,5704398,948,237.44,402.39001,12.7336,3.8102,23.6188,2620,0.7138,6170.8405,0,3381.18,5769.61,1566.74,1963.1,315.79,74,115,80,5.2
1176,1203,2494597,5704431,978.15002,235.52,428.06,12.5816,3.7241,23.4267,2571,0.5699,7929.69918,0,2011.87,5742.11,1659.85,1267.7,675.63,181,140,15,5.2
1177,1204,2496426,5704463,1005.14001,236.28999,447.48001,12.1305,3.4427,22.8818,2433,0.233,20337.98364,0,1426.8,5008.81,1608.14,1036.67,156.33,267,155,17,5.2
1178,1205,2497340,5704480,1032.35999,239.71001,462.32999,11.8379,3.26,22.5298,2343,0.7125,6931.91737,0,1875.79,4121.9,1029.72,1778.34,214.86,267,95,23,6.1
1179,1206,2498254,5704496,1059.28003,243.42,476.57001,11.773,3.223,22.4514,2322,0.7894,6418.33066,0,2579.04,3250.5,188.21,2614.34,345.64,239,245,10,5.2
1180,1207,2499168,5704513,1095.75,247.96001,494.98999,11.5912,3.1084,22.2344,2266,0.7893,6700.40976,0,3384.22,2410.47,516.7,3439.86,160.07,132,295,23,5.6
1181,1208,2500082,5704529,1109.40002,248.64,504.64001,11.2707,2.9084,21.8512,2167,0.494,11043.42739,0,4234.2,1651.86,215.39,4281.91,12.59,287,106,29,5.6
1182,1209,2500997,5704546,1115.47998,248.78,509.07999,11.1103,2.8089,21.6593,2117,0.7741,7153.10034,0,4393.48,1146.92,33.99,5145.28,157.42,420,260,18,5.6
1183,1210,2501911,5704562,1127.51001,248.87,517.57001,10.9008,2.6828,21.4081,2052,0.6669,8483.35574,0,4151.58,1256.25,9.82,5684.31,97.31,457,175,8,5.6
1184,1211,2502825,5704579,1146.32996,250.39999,527.41998,11.7469,3.2338,22.4209,2304,0.8795,6124.19796,0,4102.65,1869.79,584,5727.29,226.58,216,345,40,6.1
1185,1212,2506482,5704645,1240.01001,259.87,563.03998,12.4395,3.757,23.2111,2504,0.6748,7996.25308,0,3343.46,2556.98,1319.52,6143.95,56.01,196,225,25,6.1
1186,1213,2507396,5704662,1263.73999,261.45001,569.12,11.3403,3.096,21.8661,2170,0.6634,8792.55107,0,3626.05,2525.66,413.82,5846.7,112.3,363,205,22,6.1
1187,1214,2508310,5704678,1286.98999,262.48001,573.26001,11.2075,3.0615,21.6715,2127,0.5663,10364.33485,0,4096.52,2806.71,495.96,5683.52,163.3,384,140,20,5.6
1188,1215,2509224,5704695,1313.82996,263.31,577.03998,11.7969,3.4973,22.3346,2302,0.6228,9013.07428,0,3952.08,2463.01,559.16,5663.99,117.26,160,178,0,5.6
1189,1216,2510138,5704711,1347.31006,264.85999,581.75,12.2597,3.8603,22.8382,2438,0.733,7441.57159,0,3090.38,1650.85,345.09,5315.01,136.77,61,75,36,5.6
1190,1217,2511053,5704728,1372.88,264.16,583.64001,12.1023,3.8337,22.5918,2388,0.7295,7537.20338,0,2267.2,991.47,540.36,4710.59,132.76,154,250,34,5.6
1191,1218,2511967,5704744,1385.25,263.85001,584.31,11.9281,3.7615,22.3523,2334,0.7148,7777.73465,0,1540.49,510.29,1388.23,4050.36,121.8,262,150,10,5.2
1192,1219,2512881,5704761,1409.43005,263.75,585.26001,12.344,4.1076,22.7868,2456,0.7496,7211.54905,0,1129.01,260.97,2287.88,3487.41,78.79,149,30,10,5.2
1193,1220,2495528,5703533,967.75,230.36,431.70001,12.5707,3.722,23.412,2566,0.9072,4896.94153,0,2358.43,6141.12,2432.63,1618.29,438.21,107,295,6,5.6
1194,1221,2496442,5703549,983.40002,232.47,439.79999,12.3317,3.572,23.1242,2493,0.6734,6790.17869,0,2322.36,5286.43,2215.84,1786.8,309.72,159,155,10,5.2
1195,1222,2497356,5703566,1009.27002,235.60001,454.13,11.9809,3.3531,22.7014,2385,0.7708,6198.68582,0,2625.12,4454.94,1480.32,2328.26,166.69,82,305,33,6.1
1196,1223,2498270,5703582,1036.95996,239.50999,468.47,12.123,3.4495,22.8701,2426,0.6268,7716.41815,0,3167.56,3663.62,987.44,3032.26,282.9,172,80,27,5.6
1197,1224,2499185,5703599,1057.25,241.78999,480.26001,11.9145,3.3226,22.6188,2361,0.7554,6587.23341,0,3852.19,2942.91,72.3,3822.89,507.16,269,255,12,5.2
1198,1225,2500099,5703615,1070.57996,242.44,489.62,11.589,3.1223,22.2269,2261,0.7533,6803.70001,0,4617.01,2362.38,309.52,4657.9,190.09,236,235,25,5.6
1199,1226,2501013,5703632,1080.16003,242.17,497.42001,11.433,3.0322,22.0373,2212,0.5789,8976.38984,0,5256.24,2041.62,413.82,5484.27,113.48,308,105,15,5.6
1200,1227,2501927,5703648,1086.95996,242.55,501.67001,11.3682,2.9966,21.9578,2191,0.3752,13957.6743,0,5055.79,2104.98,606.97,6318.53,88.89,288,155,11,5.6
1201,1228,2502841,5703665,1104,244.13,510.64001,11.4349,3.0533,22.0324,2209,0.4867,10801.58023,0,5015.5,2522.1,82.04,6634.97,105.16,287,180,11,5.6
1202,1229,2503756,5703681,1122.71997,246.07001,519.34003,11.9686,3.4124,22.6638,2367,0.7585,6734.95638,0,4642.29,3157.59,768.26,6797.03,314.35,44,60,28,6.1
1203,1230,2507412,5703747,1202.14001,257.01001,544.88,12.7858,4.0464,23.5739,2604,0.7585,6503.73179,0,4472.41,3433.44,563.71,6735.8,83.21,37,0,0,6.1
1204,1231,2508327,5703764,1203.33997,253.34,543.34003,11.6714,3.3834,22.2029,2266,0.7585,6857.5127,0,4861.32,3645.67,339.34,6593.59,11.96,179,130,0,5.6
1205,1232,2509241,5703780,1239.96997,256.10999,550.81,12.2977,3.8398,22.9123,2452,0.7585,6645.27014,0,4309.79,2927.52,777.25,6577.67,71.54,155,48,26,6.1
1206,1233,2510155,5703797,1273.46997,256.73999,556.66998,12.4524,4.0017,23.0497,2496,0.7585,6634.07362,0,3531.11,2270.58,57.02,6000,601.25,160,45,24,5.2
1207,1234,2511983,5703830,1335.51001,261.07999,567.48999,12.8574,4.3654,23.4534,2613,0.7585,6627.56475,0,2293.09,1332.73,1477.35,4758.52,42.18,51,0,0,5.2
1208,1235,2496459,5702635,946.52002,226.10001,426.54001,12.6127,3.7548,23.4608,2576,0.7584,5687.99732,0,3228.48,5697.91,2773.09,2641.4,432.89,87,260,14,5.2
1209,1236,2497373,5702652,967.97998,228.27,439.29001,12.177,3.4837,22.9346,2443,0.7584,5948.88689,0,3452.68,4936.23,2108.66,3036.27,11.46,159,270,31,5.2
1210,1237,2499201,5702685,1019.03998,235.46001,465.70001,12.2702,3.5597,23.0391,2467,0.7584,6148.75157,0,4459.92,3631.34,915.23,4307.82,51.33,138,280,33,5.2
1211,1238,2500115,5702701,1029.59998,235.53999,474.01999,12.0723,3.4435,22.7976,2405,0.7584,6251.59313,0,5135,3179.11,478.66,5065.99,107.73,166,175,5,5.6
1212,1239,2501030,5702718,1038.85999,235.42999,481.42999,12.0757,3.458,22.7965,2404,0.7584,6258.16852,0,5875.42,2948.18,934.57,5867.44,93.94,190,115,13,5.6
1213,1240,2501944,5702734,1045.04004,235.81,485.32999,11.9952,3.4137,22.6966,2379,0.7584,6304.59497,0,5962.93,2992.71,973.85,6697.54,54.97,194,260,27,5.6
1214,1241,2502858,5702751,1059.75,237.28,493.28,11.9509,3.4022,22.6351,2363,0.7584,6356.9163,0,5877.12,3299.45,796.62,7528.77,204.27,190,160,17,5.6
1215,1242,2503772,5702767,1074.17004,238.86,500.37,11.5458,3.1643,22.138,2239,0.7584,6559.09744,0,5479.9,3807.05,1123.39,7687.12,81.32,343,240,18,5.6
1216,1243,2504686,5702784,1083.65002,239.48,505.14999,11.9526,3.4499,22.6106,2359,0.7585,6346.83703,0,5211.89,4433.11,1869.96,7932.42,466.97,181,360,28,6.1
1217,1244,2508343,5702850,1112.82996,243.02,511.63,12.3527,3.8427,22.996,2470,0.7585,5904.0177,0,5560.99,4213.24,206.8,7504.71,175.31,174,55,23,5.6
1218,1245,2510171,5702883,1220.35999,252.82001,537.35999,12.836,4.2646,23.4902,2611,0.7585,6141.54912,0,4126.38,3033.45,927.03,6634.66,30.18,154,230,30,5.2
1219,1246,2511086,5702899,1260.58997,254.66,545.34003,12.8845,4.36,23.4982,2623,0.7585,6250.38388,0,3547.44,2551.68,1242.07,6038.55,692.16,148,125,10,5.2
1220,1248,2500132,5701787,986.40002,227.78999,457.92001,12.5028,3.7324,23.3031,2534,0.7584,5781.2664,0,5753.19,4037.53,1387.05,5591.93,76.95,96,230,8,5.6
1221,1249,2501046,5701803,999.66998,228.92999,466.12,12.6445,3.8376,23.4652,2574,0.7584,5754.36499,0,6422.59,3859.38,1611.05,6329.38,291.51,107,0,1,5.6
1222,1250,2501960,5701820,1005.53003,229.38,469.76999,12.7604,3.92,23.5996,2608,0.7584,5717.22739,0,6872.01,3892.52,1787.13,7105.68,95.11,65,230,29,5.6
1223,1251,2502874,5701836,1027.06995,232.95,479.28,12.7641,3.9414,23.5931,2607,0.7584,5783.09755,0,6687.14,4133.71,1708.48,7911.52,179.45,101,270,30,5.6
1224,1252,2503789,5701853,1027.16003,231.34,482.07999,12.0834,3.5295,22.7633,2400,0.7584,5971.62104,0,6338.4,4548.86,1887.87,8582.49,156.4,243,220,15,5.6
1225,1253,2504703,5701869,1038.45996,232.99001,487.09,12.013,3.5117,22.6616,2376,0.7584,5979.68941,0,6109.16,5096.32,2416.63,8803.82,269.38,224,150,22,5.6
1226,1254,2505617,5701886,1047.65002,234.64,490.5,12.6219,3.9329,23.3702,2557,0.7584,5691.08102,0,6010.63,5440.5,2467.08,9029.07,273.85,36,35,21,6.1
1227,1255,2504719,5700955,1017.37,231.3,476.19,12.7843,4.0269,23.5652,2607,0.7583,5517.27978,0,7010.21,5816.99,3134.71,9682.05,380.42,95,70,24,5.6
