SBS_name,SBS_number,general_method,single_value_[m],sample_size,valid,reference,mean_CH_[m],maximum_CH_[m],minimum_CH_[m],number_of_replicates,standard_deviation,standard_error,collection_date,original_reference,country,external_support_structure
Carex_pilulifera,37739,derivation from photos or drawings,0.1,,1,BIOPOP April 2005,,0.15,0.05,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Carex_praecox,37742,derivation from photos or drawings,0.165,,1,BIOPOP April 2005,,0.25,0.08,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Carex_pseudobrizoides,37749,derivation from photos or drawings,0.4,,1,BIOPOP April 2005,,0.5,0.3,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Carex_pulicaris,37751,derivation from photos or drawings,0.1,,1,BIOPOP April 2005,,0.12,0.08,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Carex_punctata,37752,derivation from photos or drawings,0.14,,1,BIOPOP April 2005,,0.2,0.08,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Carex_remota,37756,derivation from photos or drawings,0.45,,1,BIOPOP April 2005,,0.6,0.3,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Carex_repens,37757,derivation from photos or drawings,0.35,,1,BIOPOP April 2005,,0.5,0.2,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Carex_limosa,37761,derivation from photos or drawings,0.325,,1,BIOPOP April 2005,,0.45,0.2,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Carex_mucronata,37791,derivation from photos or drawings,0.165,,1,BIOPOP April 2005,,0.25,0.08,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Carex_humilis,37847,derivation from photos or drawings,0.09,,1,BIOPOP April 2005,,0.15,0.03,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Carex_lepidocarpa,37871,derivation from photos or drawings,0.7,,1,BIOPOP April 2005,,0.7,,,,,,"Haeupler, H. (2000): Bildatlas der Farn- und Bl¸tenpflanzen Deutschlands",GERMANY,unknown
Carex_lepidocarpa,37871,derivation from photos or drawings,0.35,,1,BIOPOP April 2005,,0.5,0.2,,,,,"Haeupler, H. (2000): Bildatlas der Farn- und Bl¸tenpflanzen Deutschlands",GERMANY,unknown
Carex_ligerica,37874,derivation from photos or drawings,0.185,,1,BIOPOP April 2005,,0.25,0.12,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Carex_echinata,37888,derivation from photos or drawings,0.25,,1,BIOPOP April 2005,,0.4,0.1,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Carex_ferruginea,37903,derivation from photos or drawings,0.45,,1,BIOPOP April 2005,,0.6,0.3,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Carex_firma,37911,derivation from photos or drawings,0.065,,1,BIOPOP April 2005,,0.1,0.03,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Carex_flacca,37912,derivation from photos or drawings,0.2,,1,BIOPOP April 2005,,0.3,0.1,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Carex_flacca,37912,unknown,0.35,,1,BIOPOP April 2005,,0.6,0.1,,,,,"Taylor, F. J. (1956): Biological flora of the British Isles: Carex flacca Schreb.",,unknown
Carex_brunnescens,37929,derivation from photos or drawings,0.275,,1,BIOPOP April 2005,,0.4,0.15,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Carex_capillaris,37936,derivation from photos or drawings,0.1,,1,BIOPOP April 2005,,0.15,0.05,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Carex_chordorrhiza,37947,derivation from photos or drawings,0.1,,1,BIOPOP April 2005,,0.15,0.05,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Carex_curta,37950,derivation from photos or drawings,0.325,,1,BIOPOP April 2005,,0.45,0.2,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Carex_davalliana,37956,derivation from photos or drawings,0.125,,1,BIOPOP April 2005,,0.2,0.05,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Carex_depauperata,37963,derivation from photos or drawings,0.45,,1,BIOPOP April 2005,,0.6,0.3,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Carex_digitata,37970,derivation from photos or drawings,0.1,,1,BIOPOP April 2005,,0.15,0.05,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Carex_distans,37979,derivation from photos or drawings,0.2,,1,BIOPOP April 2005,,0.3,0.1,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Carex_disticha,37982,derivation from photos or drawings,0.425,,1,BIOPOP April 2005,,0.65,0.2,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Carex_acuta,38000,derivation from photos or drawings,0.9,,1,BIOPOP April 2005,,1.2,0.6,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Carex_aquatilis,38015,derivation from photos or drawings,1,,1,BIOPOP April 2005,,1.4,0.6,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Carex_arenaria,38017,derivation from photos or drawings,0.375,,1,BIOPOP April 2005,,0.6,0.15,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Carex_atherodes,38021,derivation from photos or drawings,0.9,,1,BIOPOP April 2005,,1.2,0.6,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Carex_bohemica,38039,derivation from photos or drawings,0.19,,1,BIOPOP April 2005,,0.3,0.08,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Veratrum_album,38054,derivation from photos or drawings,0.875,,1,BIOPOP April 2005,,1.3,0.45,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Paris_quadrifolia,38073,derivation from photos or drawings,0.2,,1,BIOPOP April 2005,,0.3,0.1,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Polygonatum_multiflorum,38075,derivation from photos or drawings,0.55,,1,BIOPOP April 2005,,0.8,0.3,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Polygonatum_multiflorum,38075,laboratory/greenhouse/garden experiment,0.34,13,-2,"Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de",0.35,0.46,0.21,,,,,,GERMANY,no
Polygonatum_odoratum,38076,derivation from photos or drawings,0.3,,1,BIOPOP April 2005,,0.45,0.15,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Scilla_amoena,38084,derivation from photos or drawings,0.225,,1,BIOPOP April 2005,,0.3,0.15,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Scilla_sibirica,38091,derivation from photos or drawings,0.14,,1,BIOPOP April 2005,,0.2,0.08,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Scilla_sibirica,38091,laboratory/greenhouse/garden experiment,0.09,26,-2,"Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de",0.12,0.9,0.05,,,,,,GERMANY,no
Muscari_comosum,38147,derivation from photos or drawings,0.425,,1,BIOPOP April 2005,,0.6,0.25,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Narthecium_ossifragum,38170,derivation from photos or drawings,0.165,,1,BIOPOP April 2005,,0.25,0.08,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Hemerocallis_fulva,38237,derivation from photos or drawings,0.525,,1,BIOPOP April 2005,,0.75,0.3,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Anthericum_ramosum,38246,derivation from photos or drawings,0.275,,1,BIOPOP April 2005,,0.4,0.15,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Anthericum_ramosum,38246,actual measurement (following LEDA data standards),0.3,1,-2,"Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de",0.3,0.3,0.3,,,,,,GERMANY,no
Allium_victorialis,38350,derivation from photos or drawings,0.375,,1,BIOPOP April 2005,,0.45,0.3,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Allium_angulosum,38373,derivation from photos or drawings,0.225,,1,BIOPOP April 2005,,0.3,0.15,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Streptopus_amplexifolius,38421,derivation from photos or drawings,0.65,,1,BIOPOP April 2005,,1,0.3,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Tulipa_gesnerana,38429,derivation from photos or drawings,0.325,,1,BIOPOP April 2005,,0.45,0.2,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Polygonatum_verticillatum,38518,derivation from photos or drawings,0.5,,1,BIOPOP April 2005,,0.7,0.3,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Polygonatum_verticillatum,38518,laboratory/greenhouse/garden experiment,0.34,7,-2,"Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de",0.31,0.37,0.23,,,,,,GERMANY,no
Hyacinthoides_non-scripta,38541,derivation from photos or drawings,0.14,,1,BIOPOP April 2005,,0.2,0.08,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Lloydia_serotina,38558,derivation from photos or drawings,0.085,,1,BIOPOP April 2005,,0.1,0.07,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Gagea_minima,38642,derivation from photos or drawings,0.115,,1,BIOPOP April 2005,,0.15,0.08,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Gagea_pratensis,38646,derivation from photos or drawings,0.14,,1,BIOPOP April 2005,,0.2,0.08,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Gagea_spathacea,38650,derivation from photos or drawings,0.15,,1,BIOPOP April 2005,,0.2,0.1,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Gagea_spathacea,38650,actual measurement (following LEDA data standards),0.2,13,-2,"Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de",0.2,0.24,0.17,,,,,,GERMANY,no
Hemerocallis_lilioasphodelus,38653,derivation from photos or drawings,0.4,,1,BIOPOP April 2005,,0.5,0.3,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Asparagus_officinalis,38660,derivation from photos or drawings,0.9,,1,BIOPOP April 2005,,1.5,0.3,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Colchicum_autumnale,38684,derivation from photos or drawings,0.225,,1,BIOPOP April 2005,,0.4,0.05,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Allium_scorodoprasum_s._rotundum,38736,derivation from photos or drawings,0.3,,1,BIOPOP April 2005,,0.4,0.2,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Allium_suaveolens,38745,derivation from photos or drawings,0.225,,1,BIOPOP April 2005,,0.3,0.15,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Anthericum_liliago,38767,derivation from photos or drawings,0.3,,1,BIOPOP April 2005,,0.4,0.2,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Allium_cepa,38778,derivation from photos or drawings,0.5,,1,BIOPOP April 2005,,0.9,0.1,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Allium_oleraceum,38816,derivation from photos or drawings,0.225,,1,BIOPOP April 2005,,0.3,0.15,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Allium_paradoxum,38827,derivation from photos or drawings,0.3,,1,BIOPOP April 2005,,0.35,0.25,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Tofieldia_calyculata,38841,derivation from photos or drawings,0.075,,1,BIOPOP April 2005,,0.1,0.05,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Tofieldia_pusilla,38843,derivation from photos or drawings,0.035,,1,BIOPOP April 2005,,0.05,0.02,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Tofieldia_pusilla,38843,actual measurement (following LEDA data standards),0.03,5,-2,"Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no",0.03,0.07,0.01,,,,,,NORWAY,unknown
Tulipa_sylvestris,38854,derivation from photos or drawings,0.3,,1,BIOPOP April 2005,,0.4,0.2,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Ornithogalum_orthophyllum,38899,derivation from photos or drawings,0.075,,1,BIOPOP April 2005,,0.1,0.05,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Scilla_bifolia,38937,derivation from photos or drawings,0.15,,1,BIOPOP April 2005,,0.2,0.1,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Muscari_botryoides,38961,derivation from photos or drawings,0.15,,1,BIOPOP April 2005,,0.2,0.1,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Muscari_tenuiflorum,38964,derivation from photos or drawings,0.325,,1,BIOPOP April 2005,,0.45,0.2,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Muscari_neglectum,38976,derivation from photos or drawings,0.115,,1,BIOPOP April 2005,,0.15,0.08,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Ornithogalum_boucheanum,39000,derivation from photos or drawings,0.225,,1,BIOPOP April 2005,,0.35,0.1,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Ornithogalum_nutans,39001,derivation from photos or drawings,0.325,,1,BIOPOP April 2005,,0.5,0.15,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Ornithogalum_umbellatum,39006,derivation from photos or drawings,0.2,,1,BIOPOP April 2005,,0.3,0.1,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Gagea_lutea,39025,derivation from photos or drawings,0.2,,1,BIOPOP April 2005,,0.3,0.1,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Hyacinthus_orientalis,39050,derivation from photos or drawings,0.275,,1,BIOPOP April 2005,,0.35,0.2,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Lilium_bulbiferum,39057,derivation from photos or drawings,0.6,,1,BIOPOP April 2005,,0.8,0.4,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Lilium_martagon,39063,field experiment,0.417,30,1,"Lavergne, SÈbastian(2003): Do rock endemic and widespread plant species differ under the Leaf-Height-Seed...",0.417,,,1,,,00:00.0,"Lavergne, SÈbastian(2003): Do rock endemic and widespread plant species differ under the Leaf-Height-Seed...",FRANCE,yes
Lilium_martagon,39063,derivation from photos or drawings,0.525,,1,BIOPOP April 2005,,0.75,0.3,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Maianthemum_bifolium,39069,derivation from photos or drawings,0.125,,1,BIOPOP April 2005,,0.2,0.05,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Convallaria_majalis,39099,derivation from photos or drawings,0.15,,1,BIOPOP April 2005,,0.2,0.1,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Fritillaria_meleagris,39121,derivation from photos or drawings,0.225,,1,BIOPOP April 2005,,0.3,0.15,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Gagea_arvensis,39138,derivation from photos or drawings,0.125,,1,BIOPOP April 2005,,0.15,0.1,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Gagea_bohemica,39139,derivation from photos or drawings,0.055,,1,BIOPOP April 2005,,0.08,0.03,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Allium_sativum,39214,derivation from photos or drawings,0.375,,1,BIOPOP April 2005,,0.55,0.2,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Allium_schoenoprasum,39221,derivation from photos or drawings,0.3,,1,BIOPOP April 2005,,0.45,0.15,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Allium_schoenoprasum,39221,laboratory/greenhouse/garden experiment,0.34,23,-2,"Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de",0.35,0.44,0.28,,,,,,GERMANY,no
Allium_senescens,39230,derivation from photos or drawings,0.115,,1,BIOPOP April 2005,,0.15,0.08,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Allium_sphaerocephalon,39232,derivation from photos or drawings,0.225,,1,BIOPOP April 2005,,0.3,0.15,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Allium_ursinum,39243,derivation from photos or drawings,0.275,,1,BIOPOP April 2005,,0.4,0.15,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Allium_vineale,39246,derivation from photos or drawings,0.25,,1,BIOPOP April 2005,,0.35,0.15,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Allium_lineare,39287,derivation from photos or drawings,0.2,,1,BIOPOP April 2005,,0.3,0.1,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
Allium_porrum,39316,derivation from photos or drawings,0.325,,1,BIOPOP April 2005,,0.45,0.2,,,,,"J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband",GERMANY,unknown
