SBS_name,SBS_number,general_method,diaspore_type,single_value_[mg],sample_size,valid,median,reference,mean_SM_[mg],maximum_SM_[mg],minimum_SM_[mg],number_of_replicates,general_comment,Drying_method,original_reference,diaspore_type_code
Senecio_sylvaticus,9889,actual measurement,one-seeded generative dispersule,0.254,1,1,,"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk",0.254,,,50,,Air dried weight,,2a
Senecio_sylvaticus,9889,actual measurement,one-seeded generative dispersule,0.23,,-4,,BIOLFLOR database,0.23,,,,,Air dried weight,,2a
Senecio_sylvaticus,9889,actual measurement,one-seeded generative dispersule,0.232,1,1,,"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk",0.232,,,100,,Air dried weight,,2a
Senecio_sylvaticus,9889,other,one-seeded generative dispersule,0.2288,1,1,,"Royal Botanic Gardens, Kew, Richmond, Surrey, TW9 3AB, UK (http://www.kew.org)",0.2288,,,1000,"1000 seed weight, unknown number of individuals",Air dried weight,,2a
Senecio_sylvaticus,9889,other,germinule,0.2288,1,1,,"Royal Botanic Gardens, Kew, Richmond, Surrey, TW9 3AB, UK (http://www.kew.org)",0.2288,,,1000,"1000 seed weight, unknown number of individuals",Air dried weight,,3
Senecio_vernalis,11179,actual measurement,one-seeded generative dispersule,0.158,,-4,,BIOLFLOR database,0.158,0.167,0.149,,,Air dried weight,,2a
Senecio_vernalis,11179,actual measurement,germinule,0.158,,-4,,BIOLFLOR database,0.158,0.167,0.149,,,Air dried weight,,3
Senecio_viscosus,10121,actual measurement,germinule,0.604,,-4,,BIOLFLOR database,0.604,0.673,0.57,,,Air dried weight,,3
Senecio_viscosus,10121,actual measurement,germinule,0.597,1,1,,"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk",0.597,,,100,,Air dried weight,,3
Senecio_viscosus,10121,actual measurement,one-seeded generative dispersule,0.604,,-4,,BIOLFLOR database,0.604,0.673,0.57,,,Air dried weight,,2a
Senecio_viscosus,10121,actual measurement,one-seeded generative dispersule,0.597,1,1,,"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk",0.597,,,100,,Air dried weight,,2a
Senecio_viscosus,10121,other,one-seeded generative dispersule,0.422,1,1,,"Royal Botanic Gardens, Kew, Richmond, Surrey, TW9 3AB, UK (http://www.kew.org)",0.422,,,1000,"1000 seed weight, unknown number of individuals",Air dried weight,,2a
Senecio_viscosus,10121,actual measurement,generative dispersule,0.3885,2,1,,"Source data from University of Regensburg, Chair of Botany, DE (Römermann), E-Mail: roemermann@em.uni-frankfurt.de",0.3885,0.422,0.355,100,with pappus,Air dried weight,,2
Senecio_viscosus,10121,actual measurement (following LEDA data standards),germinule,0.6,1,-4,,"Source data from University of Groningen, Community and Conservation Ecology Group, NL (Steendam), Corresponding address: R.m.bekker@rug.nl",0.6,,,100,"used balance: Mettler H51, seed without pappus",Air dried weight,,3
Senecio_viscosus,10121,actual measurement (following LEDA data standards),germinule,0.6,1,-2,0.6,"Source data from University of Groningen, Community and Conservation Ecology Group, NL (Steendam), Corresponding address: R.m.bekker@rug.nl",0.6,0.6,0.6,,preaggregated value obtained from single record,Air dried weight,,3
Senecio_viscosus,10121,other,germinule,0.422,1,1,,"Royal Botanic Gardens, Kew, Richmond, Surrey, TW9 3AB, UK (http://www.kew.org)",0.422,,,1000,"1000 seed weight, unknown number of individuals",Air dried weight,,3
Senecio_vulgaris,10456,actual measurement,one-seeded generative dispersule,0.255,1,1,,"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk",0.255,,,100,,Air dried weight,,2a
Senecio_vulgaris,10456,actual measurement,one-seeded generative dispersule,0.283,,-4,,BIOLFLOR database,0.283,,,,,Air dried weight,,2a
Senecio_vulgaris,10456,actual measurement,germinule,0.255,1,1,,"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk",0.255,,,100,,Air dried weight,,3
Senecio_vulgaris,10456,actual measurement,germinule,0.283,,-4,,BIOLFLOR database,0.283,,,,,Air dried weight,,3
Serratula_tinctoria,10123,actual measurement,germinule,2.842,,-4,,BIOLFLOR database,2.842,3.2,2.484,,,Air dried weight,,3
Serratula_tinctoria,10123,actual measurement,one-seeded generative dispersule,2.592,1,1,,"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk",2.592,,,50,,Air dried weight,,2a
Serratula_tinctoria,10123,actual measurement,one-seeded generative dispersule,3.203,1,1,,"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk",3.203,,,100,,Air dried weight,,2a
Serratula_tinctoria,10123,actual measurement,one-seeded generative dispersule,2.426,1,1,,"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk",2.426,,,50,,Air dried weight,,2a
Serratula_tinctoria,10123,actual measurement,germinule,2.426,1,1,,"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk",2.426,,,50,,Air dried weight,,3
Serratula_tinctoria,10123,actual measurement,germinule,2.592,1,1,,"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk",2.592,,,50,,Air dried weight,,3
Serratula_tinctoria,10123,actual measurement,germinule,1.74,1,1,,"Götzenberger, Lars (lars.goetzenberger@ufz.de)",1.74,,,50,50-2000 air-dried matured seeds,Air dried weight,,3
Serratula_tinctoria,10123,actual measurement,germinule,3.203,1,1,,"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk",3.203,,,100,,Air dried weight,,3
Serratula_tinctoria,10123,actual measurement,one-seeded generative dispersule,2.842,,-4,,BIOLFLOR database,2.842,3.2,2.484,,,Air dried weight,,2a
Serratula_tinctoria,10123,actual measurement,one-seeded generative dispersule,4.231,,-4,,BIOLFLOR database,4.231,,,,,Air dried weight,,2a
Serratula_tinctoria,10123,actual measurement,one-seeded generative dispersule,1.6285,2,1,,"Source data from University of Regensburg, Chair of Botany, DE (Römermann), E-Mail: roemermann@em.uni-frankfurt.de",1.6285,1.693,1.564,100,,Air dried weight,,2a
Serratula_tinctoria,10123,other,one-seeded generative dispersule,1.9336,1,1,,"Royal Botanic Gardens, Kew, Richmond, Surrey, TW9 3AB, UK (http://www.kew.org)",1.9336,,,1000,"1000 seed weight, unknown number of individuals",Air dried weight,,2a
Serratula_tinctoria,10123,other,one-seeded generative dispersule,3.6692,1,1,,"Royal Botanic Gardens, Kew, Richmond, Surrey, TW9 3AB, UK (http://www.kew.org)",3.6692,,,1000,"1000 seed weight, unknown number of individuals",Air dried weight,,2a
Serratula_tinctoria,10123,other,germinule,1.9336,1,1,,"Royal Botanic Gardens, Kew, Richmond, Surrey, TW9 3AB, UK (http://www.kew.org)",1.9336,,,1000,"1000 seed weight, unknown number of individuals",Air dried weight,,3
Serratula_tinctoria,10123,other,germinule,3.6692,1,1,,"Royal Botanic Gardens, Kew, Richmond, Surrey, TW9 3AB, UK (http://www.kew.org)",3.6692,,,1000,"1000 seed weight, unknown number of individuals",Air dried weight,,3
Seseli_hippomarathrum,1571,actual measurement,germinule,1.52,,-4,,BIOLFLOR database,1.52,1.76,1.4,,,Air dried weight,,3
Seseli_hippomarathrum,1571,actual measurement,one-seeded generative dispersule,1.52,,-4,,BIOLFLOR database,1.52,1.76,1.4,,,Air dried weight,,2a
Seseli_libanotis,1044,actual measurement,one-seeded generative dispersule,1.556,,-4,,BIOLFLOR database,1.556,1.733,1.339,,,Air dried weight,,2a
Seseli_libanotis,1044,actual measurement,germinule,1.556,,-4,,BIOLFLOR database,1.556,1.733,1.339,,,Air dried weight,,3
Seseli_libanotis,1044,other,one-seeded generative dispersule,1.3888,1,1,,"Royal Botanic Gardens, Kew, Richmond, Surrey, TW9 3AB, UK (http://www.kew.org)",1.3888,,,1000,"1000 seed weight, unknown number of individuals",Air dried weight,,2a
Seseli_libanotis,1044,other,one-seeded generative dispersule,1.4832,1,1,,"Royal Botanic Gardens, Kew, Richmond, Surrey, TW9 3AB, UK (http://www.kew.org)",1.4832,,,1000,"1000 seed weight, unknown number of individuals",Air dried weight,,2a
Seseli_libanotis,1044,other,one-seeded generative dispersule,1.7188,1,1,,"Royal Botanic Gardens, Kew, Richmond, Surrey, TW9 3AB, UK (http://www.kew.org)",1.7188,,,1000,"1000 seed weight, unknown number of individuals",Air dried weight,,2a
Seseli_libanotis,1044,other,germinule,1.3888,1,1,,"Royal Botanic Gardens, Kew, Richmond, Surrey, TW9 3AB, UK (http://www.kew.org)",1.3888,,,1000,"1000 seed weight, unknown number of individuals",Air dried weight,,3
Seseli_libanotis,1044,other,germinule,1.4832,1,1,,"Royal Botanic Gardens, Kew, Richmond, Surrey, TW9 3AB, UK (http://www.kew.org)",1.4832,,,1000,"1000 seed weight, unknown number of individuals",Air dried weight,,3
Seseli_libanotis,1044,other,germinule,1.7188,1,1,,"Royal Botanic Gardens, Kew, Richmond, Surrey, TW9 3AB, UK (http://www.kew.org)",1.7188,,,1000,"1000 seed weight, unknown number of individuals",Air dried weight,,3
Seseli_montanum,1050,actual measurement,one-seeded generative dispersule,1.66,,-4,,BIOLFLOR database,1.66,,,,,Air dried weight,,2a
Seseli_montanum,1050,actual measurement,germinule,1.66,,-4,,BIOLFLOR database,1.66,,,,,Air dried weight,,3
Sesleria_albicans,43301,actual measurement,germinule,1.03,,-4,,BIOLFLOR database,1.03,,,,,Air dried weight,,3
Sesleria_albicans,43301,actual measurement,germinule,1.377,,-4,,BIOLFLOR database,1.377,1.543,1.21,,,Air dried weight,,3
Sesleria_albicans,43301,actual measurement,generative dispersule,0.5,2,1,,"Source data from University of Regensburg, Chair of Botany, DE (Römermann), E-Mail: roemermann@em.uni-frankfurt.de",0.5,0.517,0.483,100,,Air dried weight,,2
Sesleria_albicans,43301,actual measurement,germinule,0.323,1,1,,"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk",0.323,,,56,,Air dried weight,,3
Sesleria_albicans,43301,actual measurement,one-seeded generative dispersule,1.377,,-4,,BIOLFLOR database,1.377,1.543,1.21,,,Air dried weight,,2a
Sesleria_albicans,43301,actual measurement,one-seeded generative dispersule,0.323,1,1,,"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk",0.323,,,56,,Air dried weight,,2a
Sesleria_albicans,43301,other,germinule,1.1528,1,1,,"Royal Botanic Gardens, Kew, Richmond, Surrey, TW9 3AB, UK (http://www.kew.org)",1.1528,,,1000,"1000 seed weight, unknown number of individuals",Air dried weight,,3
Sesleria_albicans,43301,other,one-seeded generative dispersule,1.1528,1,1,,"Royal Botanic Gardens, Kew, Richmond, Surrey, TW9 3AB, UK (http://www.kew.org)",1.1528,,,1000,"1000 seed weight, unknown number of individuals",Air dried weight,,2a
Sesleria_caerulea,42378,actual measurement,one-seeded generative dispersule,1.696,2,1,,"Source data from University of Regensburg, Chair of Botany, DE (Römermann), E-Mail: roemermann@em.uni-frankfurt.de",1.696,1.727,1.665,100,,Air dried weight,,2a
Setaria_italica,42741,actual measurement,one-seeded generative dispersule,2.967,,-4,,BIOLFLOR database,2.967,3.17,2.79,,,Air dried weight,,2a
Setaria_italica,42741,actual measurement,germinule,2.967,,-4,,BIOLFLOR database,2.967,3.17,2.79,,,Air dried weight,,3
Setaria_pumila,43456,actual measurement,generative dispersule,2.303,2,1,,"Source data from University of Regensburg, Chair of Botany, DE (Römermann), E-Mail: roemermann@em.uni-frankfurt.de",2.303,2.393,2.213,100,,Air dried weight,,2
Setaria_pumila,43456,actual measurement,generative dispersule,1.59,1,1,,"Source data from University of Regensburg, Chair of Botany, DE (Römermann), E-Mail: roemermann@em.uni-frankfurt.de",1.59,1.59,1.59,1,,Air dried weight,,2
Setaria_pumila,43456,actual measurement,germinule,1.59,,-4,,BIOLFLOR database,1.59,1.7,1.487,,,Air dried weight,,3
Setaria_pumila,43456,actual measurement,one-seeded generative dispersule,1.59,,-4,,BIOLFLOR database,1.59,1.7,1.487,,,Air dried weight,,2a
Setaria_verticillata,43457,actual measurement,generative dispersule,1.02,5,1,,"Source data from University of Regensburg, Chair of Botany, DE (Römermann), E-Mail: roemermann@em.uni-frankfurt.de",1.02,1.2,0.8,1,,Air dried weight,,2
Setaria_verticillata,43457,other,germinule,0.97,1,1,,"Royal Botanic Gardens, Kew, Richmond, Surrey, TW9 3AB, UK (http://www.kew.org)",0.97,,,1000,"1000 seed weight, unknown number of individuals",Air dried weight,,3
Setaria_viridis,42743,actual measurement (following LEDA data standards),germinule,1.05,1,-4,,"Source data from University of Groningen, Community and Conservation Ecology Group, NL (Steendam), Corresponding address: R.m.bekker@rug.nl",1.05,,,10,"used balance: Mettler H51, seed",Air dried weight,,3
Setaria_viridis,42743,actual measurement (following LEDA data standards),germinule,1.19,10,-2,1.19,"Source data from University of Groningen, Community and Conservation Ecology Group, NL (Steendam), Corresponding address: R.m.bekker@rug.nl",1.17,1.25,1.05,,preaggregated value obtained from single record,Air dried weight,,3
Setaria_viridis,42743,actual measurement (following LEDA data standards),germinule,1.25,1,-4,,"Source data from University of Groningen, Community and Conservation Ecology Group, NL (Steendam), Corresponding address: R.m.bekker@rug.nl",1.25,,,10,"used balance: Mettler H51, seed",Air dried weight,,3
Setaria_viridis,42743,actual measurement (following LEDA data standards),germinule,1.19,1,-4,,"Source data from University of Groningen, Community and Conservation Ecology Group, NL (Steendam), Corresponding address: R.m.bekker@rug.nl",1.19,,,10,"used balance: Mettler H51, seed",Air dried weight,,3
Setaria_viridis,42743,actual measurement (following LEDA data standards),germinule,1.24,1,-4,,"Source data from University of Groningen, Community and Conservation Ecology Group, NL (Steendam), Corresponding address: R.m.bekker@rug.nl",1.24,,,10,"used balance: Mettler H51, seed",Air dried weight,,3
Setaria_viridis,42743,actual measurement (following LEDA data standards),germinule,1.22,1,-4,,"Source data from University of Groningen, Community and Conservation Ecology Group, NL (Steendam), Corresponding address: R.m.bekker@rug.nl",1.22,,,10,"used balance: Mettler H51, seed",Air dried weight,,3
Setaria_viridis,42743,actual measurement (following LEDA data standards),germinule,1.12,1,-4,,"Source data from University of Groningen, Community and Conservation Ecology Group, NL (Steendam), Corresponding address: R.m.bekker@rug.nl",1.12,,,10,"used balance: Mettler H51, seed",Air dried weight,,3
Setaria_viridis,42743,actual measurement (following LEDA data standards),germinule,1.11,1,-4,,"Source data from University of Groningen, Community and Conservation Ecology Group, NL (Steendam), Corresponding address: R.m.bekker@rug.nl",1.11,,,10,"used balance: Mettler H51, seed",Air dried weight,,3
Setaria_viridis,42743,actual measurement (following LEDA data standards),germinule,1.21,1,-4,,"Source data from University of Groningen, Community and Conservation Ecology Group, NL (Steendam), Corresponding address: R.m.bekker@rug.nl",1.21,,,10,"used balance: Mettler H51, seed",Air dried weight,,3
Setaria_viridis,42743,actual measurement (following LEDA data standards),germinule,1.18,1,-4,,"Source data from University of Groningen, Community and Conservation Ecology Group, NL (Steendam), Corresponding address: R.m.bekker@rug.nl",1.18,,,10,"used balance: Mettler H51, seed",Air dried weight,,3
Setaria_viridis,42743,actual measurement (following LEDA data standards),germinule,1.14,1,-4,,"Source data from University of Groningen, Community and Conservation Ecology Group, NL (Steendam), Corresponding address: R.m.bekker@rug.nl",1.14,,,10,"used balance: Mettler H51, seed",Air dried weight,,3
Setaria_viridis,42743,actual measurement,one-seeded generative dispersule,0.811,,-4,,BIOLFLOR database,0.811,0.902,0.719,,,Air dried weight,,2a
Setaria_viridis,42743,actual measurement,germinule,0.811,,-4,,BIOLFLOR database,0.811,0.902,0.719,,,Air dried weight,,3
Setaria_viridis,42743,actual measurement,generative dispersule,0.77,1,1,,"Götzenberger, Lars (lars.goetzenberger@ufz.de)",0.77,,,1,n an replicates unknown,Air dried weight,,2
Sherardia_arvensis,31967,actual measurement,germinule,1.55733,1,1,,"Götzenberger, Lars (lars.goetzenberger@ufz.de)",1.55733,,,1,"1996-1997, n an replicates unknown",Air dried weight,,3
Sherardia_arvensis,31967,actual measurement,germinule,1.56,1,1,,"Götzenberger, Lars (lars.goetzenberger@ufz.de)",1.56,,,30,collected between 1996-1999,Air dried weight,,3
